,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,AAPL,GE,MSFT,AAPL,GE,MSFT,AAPL,GE,MSFT,AAPL,GE,MSFT,AAPL,GE,MSFT,AAPL,GE,MSFT
Date,,,,,,,,,,,,,,,,,,
2023-01-03,124.53865814208984,66.18075561523438,237.95632934570312,125.06999969482422,66.33879852294922,239.5800018310547,130.89999389648438,66.42466735839844,245.75,124.16999816894531,65.21467590332031,237.39999389648438,130.27999877929688,65.61280059814453,243.0800018310547,112117500,8204933,25740000
2023-01-04,125.82318878173828,70.03275299072266,227.54734802246094,126.36000061035156,70.19999694824219,229.10000610351562,128.66000366210938,70.19999694824219,232.8699951171875,125.08000183105469,66.75,225.9600067138672,126.88999938964844,68.41000366210938,232.27999877929688,89113600,16784600,50623400
2023-01-05,124.48887634277344,71.12017059326172,220.80335998535156,125.0199966430664,71.29000091552734,222.30999755859375,127.7699966430664,71.55000305175781,227.5500030517578,124.76000213623047,69.0,221.75999450683594,127.12999725341797,69.9000015258789,227.1999969482422,80962700,12770200,39585600
2023-01-06,129.0693359375,71.76861572265625,223.40560913085938,129.6199951171875,71.94000244140625,224.92999267578125,130.2899932861328,72.33000183105469,225.75999450683594,124.88999938964844,70.75,219.35000610351562,126.01000213623047,72.01000213623047,223.0,87754700,10389500,43613600
2023-01-09,129.59707641601562,72.49687957763672,225.58074951171875,130.14999389648438,72.66999816894531,227.1199951171875,133.41000366210938,73.91000366210938,231.24000549316406,129.88999938964844,71.95999908447266,226.41000366210938,130.47000122070312,72.0,226.4499969482422,70790800,7572900,27369800
2023-01-10,130.17462158203125,75.09068298339844,227.29904174804688,130.72999572753906,75.2699966430664,228.85000610351562,131.25999450683594,75.37000274658203,231.30999755859375,128.1199951171875,72.19999694824219,227.3300018310547,130.25999450683594,72.19999694824219,227.75999450683594,63896200,9255500,27033900
2023-01-11,132.9228973388672,77.50492095947266,234.17214965820312,133.49000549316406,77.69000244140625,235.77000427246094,133.50999450683594,77.69999694824219,235.9499969482422,130.4600067138672,75.51000213623047,231.11000061035156,131.25,75.81999969482422,231.2899932861328,69458900,10159300,28669300
2023-01-12,132.84323120117188,78.67212677001953,236.89356994628906,133.41000366210938,78.86000061035156,238.50999450683594,134.25999450683594,79.20999908447266,239.89999389648438,131.44000244140625,77.29000091552734,233.55999755859375,133.8800048828125,77.87999725341797,235.25999450683594,71379600,11498700,27269500
2023-01-13,134.1875,80.0089340209961,237.6086883544922,134.75999450683594,80.19999694824219,239.22999572753906,134.9199981689453,80.5999984741211,239.3699951171875,131.66000366210938,78.5,234.9199981689453,132.02999877929688,78.77999877929688,237.0,57809700,11048200,21333300
2023-01-17,135.36248779296875,80.29824829101562,238.7211151123047,135.94000244140625,80.48999786376953,240.35000610351562,137.2899932861328,80.66000366210938,240.91000366210938,134.1300048828125,79.76000213623047,237.08999633789062,134.8300018310547,79.91999816894531,237.97000122070312,63646600,8492200,29831300
2023-01-18,134.63558959960938,79.0811538696289,234.2118682861328,135.2100067138672,79.2699966430664,235.80999755859375,138.61000061035156,81.18000030517578,242.3800048828125,135.02999877929688,79.13999938964844,235.52000427246094,136.82000732421875,80.94000244140625,241.57000732421875,69672800,7834300,30028700
2023-01-19,134.69534301757812,76.67689514160156,230.35816955566406,135.27000427246094,76.86000061035156,231.92999267578125,136.25,78.75,235.52000427246094,133.77000427246094,76.66999816894531,230.67999267578125,134.0800018310547,77.94000244140625,233.77999877929688,58280400,10411700,28623000
2023-01-20,137.28428649902344,77.49494171142578,238.5919952392578,137.8699951171875,77.68000030517578,240.22000122070312,138.02000427246094,77.75,240.74000549316406,134.22000122070312,75.66999816894531,234.50999450683594,135.27999877929688,77.58999633789062,234.86000061035156,80223600,8261300,35389800
2023-01-23,140.51051330566406,79.57996368408203,240.9359893798828,141.11000061035156,79.7699966430664,242.5800018310547,143.32000732421875,80.0199966430664,245.1699981689453,137.89999389648438,77.54000091552734,239.64999389648438,138.1199951171875,77.61000061035156,241.10000610351562,81760300,10957500,31934000
2023-01-24,141.9244842529297,80.50774383544922,240.399658203125,142.52999877929688,80.69999694824219,242.0399932861328,143.16000366210938,80.8499984741211,243.9499969482422,140.3000030517578,77.47000122070312,240.44000244140625,140.30999755859375,78.0,242.5,66435100,13381800,40234400
2023-01-25,141.25732421875,80.59754180908203,238.97935485839844,141.86000061035156,80.79000091552734,240.61000061035156,142.42999267578125,81.3499984741211,243.3000030517578,138.80999755859375,79.43000030517578,230.89999389648438,140.88999938964844,79.77999877929688,234.47999572753906,65799300,8501500,66526600
2023-01-26,143.34841918945312,80.94670104980469,246.31927490234375,143.9600067138672,81.13999938964844,248.0,144.25,81.58000183105469,248.30999755859375,141.89999389648438,80.12000274658203,242.0,143.1699981689453,81.4800033569336,243.64999389648438,54105100,6511200,33454500
2023-01-27,145.31002807617188,83.03173065185547,246.47817993164062,145.92999267578125,83.2300033569336,248.16000366210938,147.22999572753906,83.98999786376953,249.8300018310547,143.0800018310547,80.9000015258789,246.8300018310547,143.16000366210938,81.0,248.99000549316406,70555800,7789500,26498900
2023-01-30,142.3925018310547,80.63744354248047,241.06512451171875,143.0,80.83000183105469,242.7100067138672,145.5500030517578,82.75,245.60000610351562,142.85000610351562,80.66999816894531,242.1999969482422,144.9600067138672,82.41000366210938,244.50999450683594,64015300,5726900,25867400
2023-01-31,143.677001953125,80.28827667236328,246.13055419921875,144.2899932861328,80.4800033569336,247.80999755859375,144.33999633789062,80.91000366210938,247.9499969482422,142.27999877929688,79.47000122070312,242.9499969482422,142.6999969482422,80.44999694824219,243.4499969482422,65874500,6883500,26541100
2023-02-01,144.81214904785156,82.12389373779297,251.03707885742188,145.42999267578125,82.31999969482422,252.75,146.61000061035156,82.47000122070312,255.17999267578125,141.32000732421875,80.01000213623047,245.47000122070312,143.97000122070312,80.2699966430664,248.0,77663600,7272300,31259900
2023-02-02,150.17926025390625,83.74002838134766,262.8067626953125,150.82000732421875,83.94000244140625,264.6000061035156,151.17999267578125,84.02999877929688,264.69000244140625,148.1699981689453,81.9000015258789,257.25,148.89999389648438,82.19000244140625,258.82000732421875,118339000,8293000,39940400
2023-02-03,153.8436279296875,81.76473999023438,256.59912109375,154.5,81.95999908447266,258.3500061035156,157.3800048828125,83.69000244140625,264.20001220703125,147.8300018310547,81.81999969482422,257.1000061035156,148.02999877929688,83.51000213623047,259.5400085449219,154357300,5778200,29077300
2023-02-06,151.0854034423828,82.15381622314453,255.02981567382812,151.72999572753906,82.3499984741211,256.7699890136719,153.10000610351562,82.44000244140625,258.29998779296875,150.77999877929688,81.23999786376953,254.77999877929688,152.57000732421875,81.47000122070312,257.44000244140625,69858300,4329700,22518000
2023-02-07,153.9929962158203,81.91439056396484,265.7467041015625,154.64999389648438,82.11000061035156,267.55999755859375,155.22999572753906,82.37000274658203,268.7699890136719,150.63999938964844,80.54000091552734,260.0799865722656,150.63999938964844,81.9800033569336,260.5299987792969,83322600,4702300,50841400
2023-02-08,151.27459716796875,81.76473999023438,264.9223327636719,151.9199981689453,81.95999908447266,266.7300109863281,154.5800018310547,82.5999984741211,276.760009765625,151.1699981689453,81.30000305175781,266.2099914550781,153.8800048828125,81.69000244140625,273.20001220703125,64120100,3407400,54686000
2023-02-09,150.2290496826172,80.59754180908203,261.8333740234375,150.8699951171875,80.79000091552734,263.6199951171875,154.3300018310547,82.62999725341797,273.9800109863281,150.4199981689453,80.44000244140625,262.79998779296875,153.77999877929688,82.33999633789062,273.79998779296875,56007100,3861400,42375100
2023-02-10,150.59803771972656,81.09634399414062,261.31695556640625,151.00999450683594,81.29000091552734,263.1000061035156,151.33999633789062,81.3499984741211,264.0899963378906,149.22000122070312,80.4000015258789,260.6600036621094,149.4600067138672,80.80999755859375,261.5299987792969,57450700,3490100,25818500
2023-02-13,153.43031311035156,82.4830322265625,269.4812316894531,153.85000610351562,82.68000030517578,271.32000732421875,154.25999450683594,82.91999816894531,274.6000061035156,150.9199981689453,81.08000183105469,267.1499938964844,150.9499969482422,81.19999694824219,267.6400146484375,62199000,4081600,44630900
2023-02-14,152.78207397460938,83.34098815917969,270.3254699707031,153.1999969482422,83.54000091552734,272.1700134277344,153.77000427246094,83.80999755859375,274.9700012207031,150.86000061035156,81.95999908447266,269.2799987792969,152.1199951171875,82.12999725341797,272.6700134277344,61707600,5368500,37047900
2023-02-15,154.90626525878906,84.56804656982422,268.164794921875,155.3300018310547,84.7699966430664,269.32000732421875,155.5,84.79000091552734,270.7300109863281,152.8800048828125,82.44000244140625,266.17999267578125,153.11000061035156,82.61000061035156,268.32000732421875,65573800,5830500,28922400
2023-02-16,153.2906951904297,83.84976959228516,261.0255126953125,153.7100067138672,84.05000305175781,262.1499938964844,156.3300018310547,84.54000091552734,266.739990234375,153.35000610351562,82.9800033569336,261.8999938964844,153.50999450683594,83.61000061035156,264.0199890136719,68167900,4505900,29603600
2023-02-17,152.13385009765625,82.84217834472656,256.95306396484375,152.5500030517578,83.04000091552734,258.05999755859375,153.0,83.81999969482422,260.0899963378906,150.85000610351562,82.2300033569336,256.0,152.35000610351562,83.58999633789062,259.3900146484375,59144100,4424200,30000100
2023-02-21,148.074951171875,82.06402587890625,251.586181640625,148.47999572753906,82.26000213623047,252.6699981689453,151.3000030517578,83.37999725341797,255.49000549316406,148.41000366210938,81.80999755859375,251.58999633789062,150.1999969482422,82.13999938964844,254.47999572753906,58867200,4071800,28397400
2023-02-22,148.5037841796875,82.9918212890625,250.43116760253906,148.91000366210938,83.19000244140625,251.50999450683594,149.9499969482422,84.33000183105469,254.33999633789062,147.16000366210938,82.0999984741211,250.33999633789062,148.8699951171875,82.16000366210938,254.08999633789062,51011300,8642500,22491100
2023-02-23,148.992431640625,82.74241638183594,253.67718505859375,149.39999389648438,82.94000244140625,254.77000427246094,150.33999633789062,84.41000366210938,256.8399963378906,147.24000549316406,81.9000015258789,250.47999572753906,150.08999633789062,83.48999786376953,255.55999755859375,48394200,8077200,29219100
2023-02-24,146.30978393554688,83.35096740722656,248.15098571777344,146.7100067138672,83.55000305175781,249.22000122070312,147.19000244140625,83.77999877929688,251.0,145.72000122070312,81.6500015258789,248.10000610351562,147.11000061035156,81.76000213623047,249.9600067138672,55469600,6946800,24990900
2023-02-27,147.5164794921875,83.64026641845703,249.0869598388672,147.9199981689453,83.83999633789062,250.16000366210938,149.1699981689453,84.86000061035156,252.82000732421875,147.4499969482422,83.48999786376953,249.38999938964844,147.7100067138672,84.0,252.4600067138672,44998500,6390500,21190000
2023-02-28,147.00787353515625,84.50819396972656,248.35012817382812,147.41000366210938,84.70999908447266,249.4199981689453,149.0800018310547,85.6500015258789,251.49000549316406,146.8300018310547,83.45999908447266,248.72999572753906,147.0500030517578,83.62000274658203,249.07000732421875,50547000,9131000,22491000
2023-03-01,144.91358947753906,83.93954467773438,245.21365356445312,145.30999755859375,84.13999938964844,246.27000427246094,147.22999572753906,85.36000061035156,250.92999267578125,145.00999450683594,83.75,245.7899932861328,146.8300018310547,84.66000366210938,250.75999450683594,55479000,5996000,27565300
2023-03-02,145.511962890625,85.51579284667969,250.0328826904297,145.91000366210938,85.72000122070312,251.11000061035156,146.7100067138672,85.7300033569336,251.39999389648438,143.89999389648438,83.37999725341797,245.61000061035156,144.3800048828125,83.5999984741211,246.5500030517578,52238100,6820700,24808200
2023-03-03,150.6179962158203,86.1742172241211,254.19493103027344,151.02999877929688,86.37999725341797,255.2899932861328,151.11000061035156,87.04000091552734,255.6199951171875,147.3300018310547,85.1500015258789,251.38999938964844,148.0399932861328,85.9000015258789,252.19000244140625,70732300,7676600,30760100
2023-03-06,153.4103546142578,86.93310546875,255.76817321777344,153.8300018310547,87.05999755859375,256.8699951171875,156.3000030517578,87.81999969482422,260.1199951171875,153.4600067138672,86.47000122070312,255.97999572753906,153.7899932861328,86.63999938964844,256.42999267578125,87558000,6451800,24109800
2023-03-07,151.1864471435547,86.26408386230469,253.05982971191406,151.60000610351562,86.38999938964844,254.14999389648438,154.02999877929688,87.58000183105469,257.69000244140625,151.1300048828125,86.0999984741211,253.38999938964844,153.6999969482422,86.95999908447266,256.29998779296875,56182000,6898200,21473200
2023-03-08,152.45297241210938,86.85323333740234,252.6117706298828,152.8699951171875,86.9800033569336,253.6999969482422,153.47000122070312,87.41000366210938,254.5399932861328,151.8300018310547,86.06999969482422,250.80999755859375,152.80999755859375,86.7699966430664,254.0399932861328,47204800,6063900,17340200
2023-03-09,150.17918395996094,91.42654418945312,251.23770141601562,150.58999633789062,91.55999755859375,252.32000732421875,154.5399932861328,94.94000244140625,259.55999755859375,150.22999572753906,89.7699966430664,251.5800018310547,153.55999755859375,89.95999908447266,255.82000732421875,53833600,28592300,26653400
2023-03-10,148.0948944091797,90.86737060546875,247.523681640625,148.5,91.0,248.58999633789062,150.94000244140625,94.19999694824219,252.7899932861328,147.61000061035156,90.79000091552734,247.60000610351562,150.2100067138672,91.9000015258789,251.0800018310547,68572400,18477800,28333900
2023-03-13,150.0595245361328,88.84032440185547,252.83082580566406,150.47000122070312,88.97000122070312,253.9199981689453,153.13999938964844,90.7300033569336,257.9100036621094,147.6999969482422,87.66000366210938,245.72999572753906,147.80999755859375,89.69999694824219,247.39999389648438,84457100,11334000,33339700
2023-03-14,152.17373657226562,91.03711700439453,259.67138671875,152.58999633789062,91.16999816894531,260.7900085449219,153.39999389648438,93.08000183105469,261.07000732421875,150.10000610351562,90.19999694824219,255.86000061035156,151.27999877929688,91.16999816894531,256.75,73695900,11347500,33620300
2023-03-15,152.57266235351562,89.62918090820312,264.3014221191406,152.99000549316406,89.76000213623047,265.44000244140625,153.25,89.76000213623047,266.4800109863281,149.9199981689453,86.44999694824219,259.2099914550781,151.19000244140625,88.98999786376953,259.9800109863281,77167900,12057300,46028000
2023-03-16,155.4248504638672,91.8359603881836,275.0152587890625,155.85000610351562,91.97000122070312,276.20001220703125,156.4600067138672,92.0999984741211,276.55999755859375,151.63999938964844,88.56999969482422,263.2799987792969,152.16000366210938,89.4000015258789,265.2099914550781,76161100,8127600,54768800
2023-03-17,154.57716369628906,90.15840148925781,278.23138427734375,155.0,90.29000091552734,279.42999267578125,156.74000549316406,91.83000183105469,283.3299865722656,154.27999877929688,89.3499984741211,276.32000732421875,156.0800018310547,91.79000091552734,278.260009765625,98944600,10188100,69527400
2023-03-20,156.97061157226562,89.7889404296875,271.0622863769531,157.39999389648438,89.91999816894531,272.2300109863281,157.82000732421875,91.2300033569336,277.4800109863281,154.14999389648438,89.41000366210938,269.8500061035156,155.07000732421875,90.62999725341797,276.9800109863281,73641400,6947600,43466600
2023-03-21,158.84547424316406,92.04564666748047,272.6056213378906,159.27999877929688,92.18000030517578,273.7799987792969,159.39999389648438,93.04000091552734,275.0,156.5399932861328,90.95999908447266,269.5199890136719,157.32000732421875,90.9800033569336,274.8800048828125,73938300,6826800,34558700
2023-03-22,157.39944458007812,89.45941925048828,271.1220397949219,157.8300018310547,89.58999633789062,272.2900085449219,162.13999938964844,92.5999984741211,281.0400085449219,157.80999755859375,89.55000305175781,272.17999267578125,159.3000030517578,92.48999786376953,273.3999938964844,75701800,7011000,34873300
2023-03-23,158.49642944335938,91.45649719238281,276.468994140625,158.92999267578125,91.58999633789062,277.6600036621094,161.5500030517578,92.94999694824219,281.05999755859375,157.67999267578125,90.52999877929688,275.20001220703125,158.8300018310547,90.62999725341797,277.94000244140625,67622100,8647000,36610900
2023-03-24,159.81285095214844,91.23683166503906,279.36651611328125,160.25,91.37000274658203,280.57000732421875,160.33999633789062,92.3499984741211,280.6300048828125,157.85000610351562,90.31999969482422,275.2799987792969,158.86000061035156,90.56999969482422,277.239990234375,59196500,6658400,28172000
2023-03-27,157.8482208251953,93.17399597167969,275.1944885253906,158.27999877929688,93.30999755859375,276.3800048828125,160.77000427246094,93.63999938964844,281.4599914550781,157.8699951171875,92.11000061035156,275.5199890136719,159.94000244140625,92.27999877929688,280.5,52390300,6005200,26840200
2023-03-28,157.2199249267578,93.00424194335938,274.0494384765625,157.64999389648438,93.13999938964844,275.2300109863281,158.49000549316406,93.73999786376953,276.1400146484375,155.97999572753906,92.55999755859375,272.04998779296875,157.97000122070312,93.33999633789062,275.7900085449219,45992200,4008900,21878600
2023-03-29,160.33143615722656,93.92290496826172,279.3067932128906,160.77000427246094,94.05999755859375,280.510009765625,161.0500030517578,94.41999816894531,281.1400146484375,159.35000610351562,93.66999816894531,278.4100036621094,159.3699951171875,93.97000122070312,278.9599914550781,51305700,4918000,25087000
2023-03-30,161.91709899902344,93.91292572021484,282.8315734863281,162.36000061035156,94.05000305175781,284.04998779296875,162.47000122070312,94.30999755859375,284.4599914550781,161.27000427246094,93.55999755859375,281.4800109863281,161.52999877929688,93.94999694824219,284.2300109863281,49501700,5285800,25053400
2023-03-31,164.4501495361328,95.46066284179688,287.0633239746094,164.89999389648438,95.5999984741211,288.29998779296875,165.0,95.66999816894531,289.2699890136719,161.91000366210938,94.30999755859375,283.0,162.44000244140625,94.52999877929688,283.7300109863281,68749800,7380200,32766000
2023-04-03,165.71669006347656,96.77873229980469,285.9979553222656,166.1699981689453,96.91999816894531,287.2300109863281,166.2899932861328,96.94000244140625,288.2699890136719,164.22000122070312,95.36000061035156,283.95001220703125,164.27000427246094,95.75,286.5199890136719,56976200,4947700,24883300
2023-04-04,165.1781768798828,94.91146087646484,285.9481506347656,165.6300048828125,95.05000305175781,287.17999267578125,166.83999633789062,97.87000274658203,290.45001220703125,165.11000061035156,94.66999816894531,285.6700134277344,166.60000610351562,96.95999908447266,287.2300109863281,46278300,6827600,25824300
2023-04-05,163.31326293945312,94.11263275146484,283.1203308105469,163.75999450683594,94.25,284.3399963378906,165.0500030517578,95.31999969482422,287.1499938964844,161.8000030517578,93.66000366210938,282.9200134277344,164.74000549316406,94.9800033569336,285.8500061035156,51511700,8493400,22064800
2023-04-06,164.2108154296875,93.46357727050781,290.34918212890625,164.66000366210938,93.5999984741211,291.6000061035156,164.9600067138672,94.38999938964844,292.0799865722656,162.0,93.54000091552734,282.0299987792969,162.42999267578125,94.12000274658203,283.2099914550781,45390100,6404900,29770300
2023-04-10,161.58798217773438,94.22246551513672,288.148681640625,162.02999877929688,94.36000061035156,289.3900146484375,162.02999877929688,94.98999786376953,289.6000061035156,160.0800018310547,93.61000061035156,284.7099914550781,161.4199981689453,93.83000183105469,289.2099914550781,47716900,5985500,23103000
2023-04-11,160.36134338378906,93.77313232421875,281.6167907714844,160.8000030517578,93.91000366210938,282.8299865722656,162.36000061035156,94.95999908447266,285.9800109863281,160.50999450683594,93.87999725341797,281.6400146484375,162.35000610351562,94.51000213623047,285.75,47644200,5317700,27276600
2023-04-12,159.6632537841797,93.96284484863281,282.27398681640625,160.10000610351562,94.0999984741211,283.489990234375,162.05999755859375,94.66999816894531,287.010009765625,159.77999877929688,93.80999755859375,281.9599914550781,161.22000122070312,94.26000213623047,284.7900085449219,50133100,6997700,27403400
2023-04-13,165.1083526611328,94.16255950927734,288.59674072265625,165.55999755859375,94.30000305175781,289.8399963378906,165.8000030517578,94.69000244140625,289.8999938964844,161.4199981689453,93.47000122070312,283.1700134277344,161.6300048828125,94.37999725341797,283.5899963378906,68445600,8814600,24222700
2023-04-14,164.7593231201172,95.30089569091797,284.91265869140625,165.2100067138672,95.44000244140625,286.1400146484375,166.32000732421875,95.63999938964844,288.4800109863281,163.82000732421875,93.80999755859375,283.69000244140625,164.58999633789062,93.86000061035156,287.0,49386500,5755600,20987900
2023-04-17,164.7792510986328,96.62895202636719,287.56121826171875,165.22999572753906,96.7699966430664,288.79998779296875,165.38999938964844,96.8499984741211,291.6000061035156,164.02999877929688,95.4800033569336,286.1600036621094,165.08999633789062,95.62000274658203,289.92999267578125,41516200,6126100,23836200
2023-04-18,166.01588439941406,98.32647705078125,287.133056640625,166.47000122070312,98.47000122070312,288.3699951171875,167.41000366210938,98.5199966430664,291.760009765625,165.64999389648438,96.86000061035156,287.010009765625,166.10000610351562,97.0,291.57000732421875,49923000,7110800,20161800
2023-04-19,167.1727294921875,98.88566589355469,287.2127380371094,167.6300048828125,99.02999877929688,288.45001220703125,168.16000366210938,99.30999755859375,289.04998779296875,165.5399932861328,98.41999816894531,284.5400085449219,165.8000030517578,98.58000183105469,285.989990234375,47720200,5617000,17150300
2023-04-20,166.19537353515625,99.6146011352539,284.88275146484375,166.64999389648438,99.76000213623047,286.1099853515625,167.8699951171875,100.47000122070312,289.0299987792969,165.55999755859375,99.05999755859375,285.0799865722656,166.08999633789062,99.30000305175781,285.25,52456400,6912400,23244400
2023-04-21,164.56983947753906,99.36495971679688,284.5342712402344,165.02000427246094,99.51000213623047,285.760009765625,166.4499969482422,100.08000183105469,286.2699890136719,164.49000549316406,99.12999725341797,283.05999755859375,165.0500030517578,99.9800033569336,285.010009765625,58337300,4080400,21676400
2023-04-24,164.8789825439453,100.0040283203125,280.56134033203125,165.3300018310547,100.1500015258789,281.7699890136719,165.60000610351562,100.7699966430664,284.95001220703125,163.88999938964844,99.58000183105469,278.7200012207031,165.0,99.58000183105469,282.0899963378906,41949600,6251800,26611000
2023-04-25,163.3232421875,98.29652404785156,274.2386169433594,163.77000427246094,98.44000244140625,275.4200134277344,166.30999755859375,102.01000213623047,281.6000061035156,163.72999572753906,97.55000305175781,275.3699951171875,165.19000244140625,101.94999694824219,279.510009765625,48714100,9297500,45772200
2023-04-26,163.31326293945312,96.06977081298828,294.10302734375,163.75999450683594,96.20999908447266,295.3699951171875,165.27999877929688,98.44999694824219,299.57000732421875,162.8000030517578,96.08999633789062,292.7300109863281,163.05999755859375,98.2300033569336,296.70001220703125,45498800,6410500,64599200
2023-04-27,167.95059204101562,97.91707611083984,303.5224609375,168.41000366210938,98.05999755859375,304.8299865722656,168.55999755859375,98.19000244140625,305.20001220703125,165.19000244140625,96.5999984741211,295.25,165.19000244140625,97.0199966430664,295.9700012207031,64902300,7461000,46462600
2023-04-28,169.2171173095703,98.82575225830078,305.9420471191406,169.67999267578125,98.97000122070312,307.260009765625,169.85000610351562,99.72000122070312,308.92999267578125,167.8800048828125,96.87999725341797,303.30999755859375,168.49000549316406,97.12999725341797,304.010009765625,55209200,5010800,36446700
2023-05-01,169.1273651123047,101.03253173828125,304.24932861328125,169.58999633789062,101.18000030517578,305.55999755859375,170.4499969482422,102.0,308.6000061035156,168.63999938964844,99.37000274658203,305.1499938964844,169.27999877929688,99.48999786376953,306.9700012207031,52472900,5912400,21294100
2023-05-02,168.08021545410156,101.36205291748047,304.0999450683594,168.5399932861328,101.51000213623047,305.4100036621094,170.35000610351562,102.02999877929688,309.17999267578125,167.5399932861328,100.19000244140625,303.9100036621094,170.08999633789062,100.61000061035156,307.760009765625,48425700,5973700,26404400
2023-05-03,166.99319458007812,101.62165832519531,303.09429931640625,167.4499969482422,101.7699966430664,304.3999938964844,170.9199981689453,102.94999694824219,308.6099853515625,167.16000366210938,101.30999755859375,304.0899963378906,169.5,101.87999725341797,306.6199951171875,65136000,4722700,22360800
2023-05-04,165.3377227783203,99.17523956298828,304.0999450683594,165.7899932861328,99.31999969482422,305.4100036621094,167.0399932861328,101.75,307.760009765625,164.30999755859375,97.41000366210938,303.3999938964844,164.88999938964844,101.48999786376953,306.239990234375,81235400,7227000,22519900
2023-05-05,173.0965118408203,100.09390258789062,309.3174743652344,173.57000732421875,100.23999786376953,310.6499938964844,174.3000030517578,101.76000213623047,311.9700012207031,170.75999450683594,99.75,304.2699890136719,170.97999572753906,100.58000183105469,305.7200012207031,113316400,5029000,28181200
2023-05-08,173.0266876220703,100.77291107177734,307.3260803222656,173.5,100.91999816894531,308.6499938964844,173.85000610351562,101.11000061035156,310.20001220703125,172.11000061035156,100.22000122070312,306.0899963378906,172.47999572753906,100.22000122070312,310.1300048828125,55962800,3417500,21318600
2023-05-09,171.30142211914062,100.85279083251953,305.68316650390625,171.77000427246094,101.0,307.0,173.5399932861328,101.9000015258789,310.0400085449219,171.60000610351562,100.7699966430664,306.30999755859375,173.0500030517578,100.7699966430664,308.0,45326900,5204100,21340800
2023-05-10,173.08653259277344,99.3949203491211,310.9703674316406,173.55999755859375,99.54000091552734,312.30999755859375,174.02999877929688,101.66999816894531,313.0,171.89999389648438,98.45999908447266,307.6700134277344,173.02000427246094,101.4800033569336,308.6199951171875,53724500,4032900,30078000
2023-05-11,173.27601623535156,99.36495971679688,308.77978515625,173.75,99.51000213623047,310.1099853515625,174.58999633789062,99.9800033569336,311.1199951171875,172.1699981689453,98.81999969482422,306.260009765625,173.85000610351562,99.4000015258789,310.1000061035156,49514700,4084300,31680200
2023-05-12,172.3372802734375,98.65599822998047,307.64471435546875,172.57000732421875,98.80000305175781,308.9700012207031,174.05999755859375,100.0,310.6499938964844,171.0,97.70999908447266,306.6000061035156,173.6199951171875,99.58000183105469,310.54998779296875,45497800,3457700,19758100
2023-05-15,171.8379669189453,101.85133361816406,308.1325988769531,172.07000732421875,102.0,309.4599914550781,173.2100067138672,102.30999755859375,309.8999938964844,171.47000122070312,99.0199966430664,307.5899963378906,173.16000366210938,99.13999938964844,309.1000061035156,37266700,6363700,16336500
2023-05-16,171.8379669189453,100.98259735107422,310.4028015136719,172.07000732421875,101.12999725341797,311.739990234375,173.13999938964844,102.2300033569336,313.7099914550781,171.8000030517578,100.88999938964844,309.8299865722656,171.99000549316406,101.2300033569336,309.8299865722656,42110300,4408500,26730300
